"e","a","i","om","w","ma","epoch","H","albedo","diameter","class","name"
.2111132241812386,2.666783445648159,12.39830282495062,71.6272239061899,260.7192588393267,201.257579672076,2459800.5,13.84,0.052,10.569,MBA,
.1329680842305178,2.666824621765126,12.55602920673081,67.40776113810348,138.5391196847161,11.40153836601038,2459800.5,13.74,0.066,10.838,MBA,
.2520552410721325,3.012626255432184,17.67046468382306,133.932239218521,103.6839561596324,16.72261166182625,2459800.5,13.90,0.056,11.254,MBA,
.04637862051605419,3.164061717841366,10.43591626403546,113.7583082727297,104.2695950154388,327.5577682110256,2459800.5,13.43,0.081,11.703,MBA,
.2116709211443623,3.04747850317677,10.38336541796831,328.0663404046456,250.4684879072606,51.91587663580611,2459800.5,14.11,0.045,11.235,MBA,
.05378582586614526,2.691165353115594,5.258092988387995,47.49075919792892,191.7211275828022,312.0306213292189,2459800.5,13.53,0.050,12.981,MBA,
.167968986614691,3.132828854937713,14.26343138235804,18.00170813231665,207.1866297312334,359.0107572488882,2459800.5,12.93,0.074,15.400,MBA,
.1332783001617634,2.664779030563701,11.82211641452424,143.564360227348,68.85173531917056,27.19854465044516,2459800.5,13.85,0.059,10.674,MBA,
.2046053628068218,3.041683332029303,15.88840402217515,6.227610942326491,196.1974596404044,56.17325663013438,2459800.5,13.46,0.058,12.246,MBA,
.1357918758713357,3.101602110117545,16.28363350835689,38.59330637501313,143.1388640993291,33.1057218390177,2459800.5,13.57,0.079,11.292,MBA,
.1168461559382871,3.216972266515637,13.47287424525244,163.014481835976,128.0312525839228,204.6283120069229,2459800.5,14.22,0.052,10.146,OMB,
.2146421354766971,2.79040335092841,9.299597682979558,131.9401649600077,175.0845686695613,141.5612334470436,2459800.5,13.78,0.071,10.619,MBA,
.1490324470918861,3.218270725870004,13.00579805848258,358.535646109012,272.8666207485008,224.5230823044828,2459800.5,14.12,0.129,6.422,OMB,
.08341872269322559,3.071501060365591,8.993183853904622,82.37344204356016,181.3532283276812,321.813588881368,2459800.5,13.98,0.045,11.878,MBA,
.09329795393448405,3.063232828160238,9.631005835729381,34.73425292082152,210.6883297980503,347.0500143870892,2459800.5,14.17,0.053,10.541,MBA,
.166476779352598,3.200929816175785,2.38861031089263,30.72732804642758,222.3940288411931,280.8139572085976,2459800.5,14.74,0.070,7.250,OMB,
.2061215779873462,3.19704737276897,15.03818038312362,174.4785982132405,147.5337162979714,237.4688680115606,2459800.5,14.06,0.060,10.301,MBA,
.2163949413415384,2.789881872588126,7.382855713703017,322.81648143013,348.1409884481685,161.3078622277113,2459800.5,13.89,0.067,11.052,MBA,
.1494040520627649,3.21149285217348,2.998400064955524,120.6720304495638,184.3251020139925,218.9492777152379,2459800.5,14.30,0.042,8.905,OMB,
.1570354931794377,3.211275637981377,1.996045266969295,73.97195359503446,260.2815423637088,189.905061301082,2459800.5,14.12,0.103,7.190,OMB,
.1118581529477722,3.212270688527743,1.402165690274236,162.1676847938167,84.85665509849451,274.35151270646,2459800.5,14.48,0.040,9.148,OMB,
.05131909831473672,2.724454732264633,13.78045860555956,22.62305810726849,282.221647309343,236.6983053136959,2459800.5,14.04,0.046,10.747,MBA,
.1666956397995732,3.138525469263627,10.14186317252671,214.0521147691689,21.20082722667167,336.7455779255575,2459800.5,14.30,0.036,11.174,MBA,
.07912758717333093,3.025566757486839,15.76157563116715,70.65296846780187,120.5076822688741,113.8994386289557,2459800.5,13.44,0.041,12.247,MBA,
.105346731269849,3.11373637046932,18.40470935601689,32.91081740784246,283.9102286660498,259.3539625478394,2459800.5,13.76,0.055,11.317,MBA,
.1474883992439081,2.781824143886956,18.33120559529128,33.69719550719689,.547191551891181,82.44260020125981,2459800.5,13.26,0.103,11.959,MBA,
.1571713256048038,3.194848340157523,2.426728012040981,86.38515534541379,174.8500816215115,263.6519382809994,2459800.5,13.77,0.045,11.448,MBA,
.1574080259837386,2.788425074610004,15.26855678833304,146.2779383668421,70.08215615126458,269.5628478865132,2459800.5,13.41,0.056,12.029,MBA,Jimfox
.1391523207484857,3.043157043917272,10.13640309057175,61.3807756349506,337.6970293089072,218.5998328126038,2459800.5,13.74,0.051,12.864,MBA,
.09905006282668131,2.647037394680405,30.5636651825248,64.95800729789197,325.0248866300722,216.7503204477121,2459800.5,13.57,0.047,13.130,MBA,
.09043009867803302,3.207166431006439,5.671419649855808,195.8957460932249,156.254154431599,187.9816327304739,2459800.5,14.36,0.063,8.389,OMB,
.2095002926250994,3.148205040918126,14.32195068150732,32.27472445086312,282.13858829003,283.17854220219,2459800.5,13.60,0.046,11.752,MBA,
.08175203132793356,3.184734407278552,16.75931631461392,29.19924719639648,85.9507962872557,63.58438699773739,2459800.5,13.82,0.075,10.161,MBA,
.08224224819059904,3.333328975568258,2.1386487381364,154.79699733,235.5553769492707,66.71539632044662,2459800.5,13.38,0.102,10.439,OMB,
.1208939740992961,3.249830410438512,2.738880653697322,93.49901055813872,272.4492881317974,150.8565902993317,2459800.5,14.09,0.119,7.345,OMB,
.08158337568438924,3.184718378820981,16.65790644529205,132.7720206911889,98.84597839511764,313.6519029467117,2459800.5,13.71,0.064,11.463,MBA,
.1359508554390894,3.22310494237646,19.76756717574847,63.10552303195193,242.85099524,232.7329746824848,2459800.5,13.36,0.061,12.911,OMB,
.1519311289709556,3.149563310051072,12.00127216643909,76.182429022723,174.2842681593078,323.83517385211,2459800.5,13.83,0.078,11.398,MBA,
.2079526822413501,3.213686457548543,2.885763839026017,91.54944943893835,218.757662416547,235.8360207257106,2459800.5,14.12,0.082,8.434,OMB,
.07679314962581528,3.146127158482607,16.26559408170372,20.14058109798032,123.4141070819457,57.04608935630447,2459800.5,13.54,0.057,12.113,MBA,
.06833465144214956,3.158413855232146,16.35164643062224,41.63727263769194,295.7007322285889,230.1296787733503,2459800.5,13.60,0.091,10.117,MBA,
.08234360601812801,2.853852600016757,4.087738206135374,358.262655554455,26.82586417187102,44.56948646894726,2459800.5,14.20,0.040,10.657,MBA,
.1726757359227402,2.794441794669455,8.932638624207963,104.2729992767808,37.15961312774803,341.1780647098661,2459800.5,13.99,0.053,10.066,MBA,
.1171763973891149,3.215288852480956,20.40454742115627,67.32170491565513,148.3330178878952,312.5176352375458,2459800.5,13.75,0.057,12.151,OMB,
.2029642462035819,3.126460880019724,14.42760764385263,338.0380517531132,322.3599821570023,291.8046098087755,2459800.5,13.75,0.094,10.412,MBA,
.3168571549639275,2.332640312743043,21.8311883186018,217.4840644976193,294.2036433045354,149.349730995126,2459800.5,15.07,0.704,1.796,MCA,
.1363178271160279,3.163950387966072,24.22162186853297,137.5169605460698,159.0159346806366,262.0558613340817,2459800.5,13.44,0.083,11.045,MBA,
.1199463013189173,3.151818099017802,16.73351987155924,199.2110823536601,164.22867784741,209.34189902168,2459800.5,13.57,0.055,11.795,MBA,
.1187342909152075,3.081933262021077,8.869326839311782,170.9779203004433,180.9774850158619,268.9223836809163,2459800.5,14.00,0.034,11.999,MBA,
.1444547768083337,3.207747531415225,.8158603232339978,145.9775418235483,2.399908215808196,13.57396670846374,2459800.5,14.70,0.045,7.156,OMB,
.1656913463911814,3.096885030740753,6.326061857323606,234.7562695973936,96.67109268599673,301.9778107246605,2459800.5,13.25,0.077,13.161,MBA,
.1354071159473534,3.205087406727341,5.412688891185764,180.1865913048119,156.015805456147,211.2400761505575,2459800.5,14.48,0.071,7.560,OMB,
.1458660140545736,3.149926073596638,23.39599453454351,228.8137989224938,1.022375869561316,346.2326469441259,2459800.5,14.11,0.068,10.611,MBA,
.09635318284541482,3.205187933540534,22.57948652148986,151.9292470962693,131.5253707923692,266.211461556155,2459800.5,13.86,0.075,9.683,OMB,
.1223472426863953,3.153009465289321,17.82488279976184,133.5515884700134,222.1418856910284,235.6831511547608,2459800.5,12.91,0.063,16.706,MBA,
.1383524190480921,3.218783319462642,18.90195932312749,157.9834584711419,105.4837683333783,286.5407937580115,2459800.5,13.89,0.052,12.221,OMB,
.1509775847534608,3.178907362657019,7.804254167385085,170.9657752290389,155.0246148535518,243.6531449021858,2459800.5,14.02,0.055,10.827,MBA,
.04640287953399751,3.132079302420278,2.560365525860727,178.4549764947133,200.0659471828761,222.7107180909419,2459800.5,14.36,0.046,10.247,MBA,
.05722720694715853,3.211217106981592,8.097401942964348,9.991694206324798,87.97768349060979,62.73770098908768,2459800.5,14.18,0.066,8.994,OMB,
.2353246697221328,3.961925370885084,10.05639590922674,78.61557544841152,282.1646759363678,188.6247686893692,2459800.5,12.77,0.057,18.513,OMB,Geraintjones
.08816181998061767,3.151502459433255,12.54377195440357,251.8375147321921,7.834914920211317,313.0080233927806,2459800.5,14.06,0.052,11.091,MBA,
.0675212269869386,3.445957155297302,16.04189966870101,185.5426750358696,77.42125035697673,139.3112626281139,2459800.5,14.22,0.092,7.594,OMB,
.1346817348918012,3.164820156787489,4.034319284622453,247.0681112618254,117.8418804012619,213.4075188900823,2459800.5,13.86,0.076,10.061,MBA,
.1537249377137127,3.215271189614388,5.030667519280313,288.520102473395,95.74027959627689,145.3508968806067,2459800.5,13.28,0.295,6.743,OMB,
.1874808277999345,3.1532356488058,10.15772741995498,13.94957035893875,122.1553769625742,58.96050796810394,2459800.5,13.86,0.045,11.767,MBA,
.09686132311935783,3.147476351290771,21.74593037315292,42.22070216641226,81.96770026411022,90.94252370256604,2459800.5,13.66,0.081,10.642,MBA,
.2087944767068531,3.193559604229888,9.4733311625165,230.6572073864304,121.9856229943583,219.6961729829779,2459800.5,13.61,0.049,12.488,MBA,
.1213390650859539,3.211822597276684,1.961380376768943,49.60156365625584,221.3170351395021,290.7059767543503,2459800.5,14.07,0.054,9.517,OMB,
.109920711902782,3.211312235521827,3.763930827646395,267.6265184877194,34.85531398516285,262.9162040211277,2459800.5,13.95,0.092,9.150,OMB,
.1129831581057104,3.144853221030838,17.55596688354703,253.1750782201013,41.33931768706731,300.4005015719695,2459800.5,13.66,0.055,12.357,MBA,
.06187549769129544,3.239440550836129,11.29480683504384,91.23553126184736,225.7159063751547,227.1491879787964,2459800.5,13.12,0.106,12.337,OMB,
.05918069365751594,2.903943650506692,17.63724817448768,70.56119087314423,100.5735816694802,243.7728305813297,2459800.5,13.98,0.052,11.347,MBA,
.02009904917361975,3.128621130379096,21.74073050372897,172.3399003673346,233.2829774671194,204.611606492928,2459800.5,13.58,0.052,13.306,MBA,
.0160944176328039,3.235364568229234,8.094025650429701,157.058902506899,58.87115075420351,313.3387061126539,2459800.5,14.62,0.067,7.070,OMB,
.02417367263147699,3.143180312264601,23.47005693772651,123.5589450977011,213.6208814117317,271.2099124042541,2459800.5,13.36,0.099,11.103,MBA,
.1348400472421433,2.915796356309579,11.32721696761122,59.3857889777012,345.2075605355989,11.06282965719724,2459800.5,14.01,0.051,10.255,MBA,
.1514479270545254,3.184913483299336,27.95311001357341,252.4804447319363,85.50374680167663,255.56157437206,2459800.5,12.59,0.048,21.079,MBA,
.125072638082814,3.254051451718178,9.612140315723018,214.4787110778985,172.7397792414241,141.8056787291983,2459800.5,13.90,0.034,11.503,OMB,
.2125348609285134,3.985000115852824,3.264189757602172,350.6705072331666,356.7143603102795,188.1868198124011,2459800.5,13.18,0.055,14.906,OMB,
.02748327910138226,3.219179308736669,12.26865026971232,99.96090648522203,305.8274552272152,136.8525950645723,2459800.5,13.75,0.227,5.825,OMB,
.02907469959976473,3.398453874028874,12.16854520598738,180.2689643409707,54.09822731460869,195.9447581359557,2459800.5,13.97,0.041,10.858,OMB,
.06263357265817135,3.243751749585848,11.05451820221457,108.9720507376432,304.4319126367024,106.1280083593958,2459800.5,13.91,0.068,10.177,OMB,
.0910812779947279,3.18198593145106,19.27401248831834,222.9078981124896,244.450478998281,110.8189325072798,2459800.5,13.58,0.074,11.701,MBA,
.08254082615268547,3.178068013309707,15.71845517924014,82.66056453991042,320.4391451401366,183.4390518036203,2459800.5,12.72,0.099,14.575,MBA,
.1020341420643254,3.163082991704819,16.30165057195043,264.1083546746659,317.7519076335839,32.64580048188676,2459800.5,12.61,0.054,20.824,MBA,
.08235108911114217,3.23764604423758,13.41165154963109,257.2069208385781,79.41917957553756,248.1391516812415,2459800.5,12.74,0.106,14.124,OMB,
.0413185287874474,3.178391263041382,14.40484500541118,281.4519241705732,223.8583680987463,124.337980247901,2459800.5,13.27,0.070,14.224,MBA,
.1438340837805747,2.945904252890799,8.083102839074012,302.8335561328867,226.0389072281342,239.0877988772827,2459800.5,13.51,0.082,11.140,MBA,
.06810750165733653,5.156608503390127,7.087190661825079,325.6744550855649,237.6774015425402,95.13474052905961,2459800.5,12.30,0.088,18.717,TJN,
.0673180180515983,5.13610790011724,2.764127387842545,88.06335944094323,262.6264440936385,285.8670416666351,2459800.5,12.06,0.064,22.988,TJN,
.04751492379607856,5.179001072420212,4.384211687540573,314.1006602964968,40.12577562300604,309.6425141698427,2459800.5,12.31,0.101,18.299,TJN,
.1494212546288879,5.219798088199265,13.92776258424062,292.8568079212195,126.5251504813592,235.9256582626564,2459800.5,12.02,0.080,23.542,TJN,
.03067835892200222,5.127651243886551,8.990611750409277,246.527653733926,55.46831737921596,354.1630192786068,2459800.5,12.25,0.078,20.832,TJN,
.1424126898447567,5.165023510328123,7.64360453321646,239.5954348442964,131.436302598378,295.224978827907,2459800.5,12.19,0.074,23.412,TJN,
.06651153882425871,5.140534787008542,7.706919394207427,307.7602673133367,285.5992900987666,69.22777976516019,2459800.5,12.10,0.145,18.310,TJN,
.05482929064957759,5.189660872031341,17.29268278660511,328.0773917564354,22.22677757257376,297.2983412593603,2459800.5,11.71,0.066,27.121,TJN,
.10812296544016,5.150021682223765,9.893845475727344,269.5125086560544,58.87452403559831,339.8297674735619,2459800.5,11.63,0.078,28.731,TJN,
.07183351956135983,5.189031391024758,9.023199547588504,246.2014474923734,56.13580607336868,349.80747142486,2459800.5,12.36,0.082,19.303,TJN,
.1180773149363523,5.17592492861341,9.484411917501935,262.409369825197,29.04692620735076,11.98814073682556,2459800.5,12.01,0.054,22.755,TJN,
.06216750869503307,5.202990396974893,5.17151934624089,129.9535308424683,148.0254192187235,10.73181865752059,2459800.5,12.41,0.065,18.137,TJN,
.09866964075864115,5.275441052589893,14.17200611919847,87.05193761827981,5.848499868044068,216.6554582620952,2459800.5,11.69,0.057,27.850,TJN,
.05708694443796344,5.216035793230633,30.21216489409008,18.39804121799407,257.7991203487566,10.94408565178341,2459800.5,10.79,0.074,40.606,TJN,
.1092378906501463,1.942829110608514,20.10544361896233,327.9279940062191,35.87052514671345,109.6659742042877,2459800.5,14.91,0.570,1.843,IMB,
.05188233492119017,5.145936308993053,33.68544763758569,302.4190612163768,124.4196917467256,342.0159874241144,2459800.5,11.64,0.042,23.229,TJN,
.07694153526572911,1.932036097963699,22.17892346013815,53.80893920265432,294.8583596255968,177.7011102402114,2459800.5,15.87,0.716,1.248,IMB,
.07090136560634415,5.319433594940829,1.854112068390757,153.1249600773005,203.0777325750146,47.24354704504809,2459800.5,12.48,0.113,13.698,TJN,
.06677248477913293,1.959936995944928,22.90734695496524,64.42964223815612,247.5382585684846,168.3773589234589,2459800.5,15.77,0.646,1.313,IMB,
.136210373791661,3.167251012927089,22.67765613418128,193.1349419930083,116.7034580108687,179.7650842268877,2459800.5,13.78,0.059,11.466,MBA,
.03526226972286028,3.215470876062281,6.904165536885194,230.3060840486644,342.8509622390512,257.4057081403965,2459800.5,14.19,0.125,7.150,OMB,
.1743628030478157,3.143810887251477,11.35783969612823,192.1002993342482,143.6575496879523,208.3750234451624,2459800.5,13.96,0.092,10.516,MBA,
.09279889296167268,3.206692174934978,10.54926749892053,62.22221897994309,259.6353818857299,181.6666675839381,2459800.5,14.31,0.080,8.149,OMB,
.1578254016702554,3.190617989659966,16.7982106980845,288.6454842755503,308.8192656949962,306.5205455300165,2459800.5,13.66,0.048,11.052,MBA,
.1435221301385862,2.933611248148571,14.04912658275484,261.6541794333963,123.0518451906337,17.97300879495211,2459800.5,13.62,0.072,11.326,MBA,
.103251298470563,3.180528538643159,15.61626706590987,279.5470278224787,5.106327821401835,287.4989945761409,2459800.5,13.04,0.063,15.285,MBA,
.1758376216339587,3.329064353073773,8.623085067503576,338.7495721628584,48.70434980563762,97.94290610944978,2459800.5,13.56,0.071,11.394,OMB,
.2113943270283304,3.131867593170564,9.659970400236372,226.5088941654491,221.05074408193,190.3093772132969,2459800.5,13.94,0.044,11.054,MBA,
.2966932547509391,2.287270471908893,22.17237091294264,249.8922313718147,95.90170439558533,327.80212847728,2459800.5,14.32,0.373,3.259,MCA,
.1231558979750948,3.218496839928288,8.636717302762346,265.9847351794584,223.3739305081103,81.27120704675579,2459800.5,13.33,0.038,15.441,OMB,
.156944393009826,3.193413259009992,10.35796927817738,211.3779811837912,199.2665766756932,152.2247231093966,2459800.5,13.43,0.081,10.199,MBA,
.1722538000815296,3.159878151494933,15.09958577013485,267.1748628702057,134.4576016122632,209.7415283644574,2459800.5,13.31,0.074,14.043,MBA,
.05008644166396855,3.250610758135841,14.83991933994726,238.5088720708648,150.2468387686022,159.1030801511682,2459800.5,12.47,0.101,17.416,OMB,
.07543517034031431,3.171441813612323,9.449928498982279,231.1238270881782,125.1025396284467,234.2543485027089,2459800.5,14.22,0.051,10.235,MBA,
.1678229606021248,3.155570973371512,17.99544806801316,114.7184239291827,290.6593348151043,198.3135946640442,2459800.5,13.52,0.062,11.180,MBA,
.008095934254493953,3.373616966116533,12.15049906774874,15.04092343982274,59.52852950582884,23.84200250256232,2459800.5,13.99,0.068,9.712,OMB,
.06952376099192357,3.216799683912615,8.985908675542014,57.24344161880408,325.2218067763471,174.8880170059007,2459800.5,13.92,0.099,8.046,OMB,
.02765260880633483,3.043921232722733,11.24729485378328,348.1513038594889,61.60033490836983,243.3899482129433,2459800.5,13.97,0.077,10.508,MBA,
.2212743903233292,3.141098467410116,12.93168060546977,340.0691199675225,100.7340380912145,169.0052855863379,2459800.5,13.96,0.068,10.641,MBA,
.09373442502372195,3.176192088902567,21.37018227759289,260.2695970728608,243.1845737554772,99.81344312656499,2459800.5,12.44,0.098,19.326,MBA,
.07415646326327931,3.211632471331948,14.22797525100524,325.7320073199396,59.20990743956882,173.1256071969115,2459800.5,13.14,0.053,15.912,OMB,
.1534626021934397,3.211638447189727,5.617532342610033,32.39340530868211,322.9501812007898,207.2595802696746,2459800.5,13.84,0.114,7.858,OMB,
.08762934216207277,3.048074819115667,10.47605773531516,273.4136231104677,168.1253033529846,215.8054602169813,2459800.5,13.70,0.064,10.936,MBA,
.05018035190729121,3.34925934702391,6.327990348525004,264.2472773593499,218.5909949115596,19.82142893016956,2459800.5,13.58,0.048,10.994,OMB,
.1324715017194893,3.211266697713063,6.285758884909229,3.862892307609034,71.13587224747032,145.0092315000589,2459800.5,13.69,0.053,12.059,OMB,
.1318593323690112,3.123830379988026,20.96395327448675,345.3118650989106,82.15215627528345,214.1839330404963,2459800.5,13.54,0.061,12.373,MBA,
.08664394167510328,5.164136024335399,32.63097955649521,8.650112736062798,298.941680430234,336.3608178238986,2459800.5,11.77,0.070,26.350,TJN,
.07508501802475885,3.184227515568006,20.46306968693276,261.044945701863,338.2520646345608,329.7935975840848,2459800.5,13.46,0.067,12.304,MBA,
.1474244581072017,3.181107894328696,16.05492501429642,316.2006366167881,326.0469472463822,302.3224909465723,2459800.5,13.48,0.107,11.740,MBA,
.04242749398649164,3.175281924581373,7.996130478327466,274.2844830574178,321.8799442593806,3.4181234725102,2459800.5,13.40,0.096,10.802,MBA,
.1415520225656563,2.675802013034912,10.45983549883976,260.3098803906905,229.7365802606677,156.5707622651261,2459800.5,13.54,0.074,10.588,MBA,Andry
.1184260096112915,3.20573482385588,12.86261543051907,231.9028810398511,162.6070455491602,192.2635263326393,2459800.5,13.05,0.059,16.497,OMB,
.0874488959147645,3.125233762310442,14.96158577979473,297.4069312380091,118.0925207830128,227.971484241683,2459800.5,13.06,0.056,14.731,MBA,
.2182241839128291,2.668425616605433,28.62706287757607,269.2531545579952,140.3256755329655,227.2981677070292,2459800.5,13.38,0.085,10.252,MBA,
.03956174773163147,3.20387158632093,14.69861746957227,7.194609122119398,328.1825741353551,270.0619048891736,2459800.5,13.15,0.046,14.872,OMB,
.1413986128811653,3.207644338713362,15.17975946154606,129.5318136618816,343.0690929958598,98.99435991543787,2459800.5,13.61,0.053,12.424,OMB,
.09175874821615029,5.200885787619852,13.0194621444512,270.6923821024619,158.6271613862442,215.0750126863933,2459800.5,12.20,0.068,23.273,TJN,
.01638155753072555,3.175816394147382,13.38503126379087,150.5145014582039,345.8093462423142,94.06681495316984,2459800.5,13.87,0.052,11.059,MBA,
.1602863139602453,3.207339100655909,12.6218471124358,34.63465118730962,345.5985733563624,207.9996594570726,2459800.5,13.75,0.041,13.735,OMB,
.1384619398470596,3.203634009682545,15.91362331220464,326.4763997517093,176.3006992624424,115.1663118893702,2459800.5,14.07,0.052,10.026,OMB,
.06591560595126025,3.159072156927588,8.925565745004549,201.1451025393786,213.660135644984,190.7800953371462,2459800.5,14.05,0.047,11.184,MBA,
.1101467760399114,5.106791814603674,17.58293714730585,15.32653735294661,277.9009923310318,341.5081362580081,2459800.5,11.71,0.072,27.223,TJN,
.1259000074660572,3.192843777911375,19.60835197425101,18.35365969999114,135.6378174683435,97.5489092353674,2459800.5,12.37,0.079,18.877,MBA,
.05754868898675851,5.187519225039367,18.54793026772148,288.1041829264266,302.6548319159343,42.58404829824569,2459800.5,11.55,0.077,27.479,TJN,
.1462704045509904,3.127636772773219,23.89398453525813,355.381347361839,249.4710311470955,359.3821822646559,2459800.5,13.80,0.059,11.396,MBA,
.0832074552056311,3.167272313025406,9.996658546063154,39.9175381906073,359.5277501163536,200.1206324733011,2459800.5,13.82,0.056,10.207,MBA,
.2498024613107066,3.154929648209079,25.81202510484051,47.0239662442625,83.3742536640529,148.4455371338707,2459800.5,13.02,0.056,15.411,MBA,
.1192624661266405,3.081848075828198,14.92986775094326,261.5132242722555,71.53120161611095,342.7964938677145,2459800.5,13.68,0.081,11.738,MBA,
.02222343435612097,5.219364932752474,25.63869416936358,348.42518732556,307.3949521540343,341.5210952182684,2459800.5,12.24,0.060,23.705,TJN,
.1132043308291238,3.219089014600963,3.930028149799684,267.6712423790127,198.2880329347023,106.9343985500325,2459800.5,14.04,0.061,9.348,OMB,
.1015561208703663,3.150839359049464,23.75648952189636,48.37320169959504,116.1422035962453,122.0385392644269,2459800.5,12.82,0.169,10.234,MBA,
.2082975569632435,3.11786968238183,13.04430497963515,260.9025239681097,237.7690606520176,164.1001457414338,2459800.5,13.77,0.061,11.200,MBA,
.07811345615305766,5.227466528203736,12.32145270474346,19.8026549738079,121.7480988182823,157.6430858891975,2459800.5,12.42,0.060,19.745,TJN,
.1254422654285947,3.19701708434485,28.27843821590271,47.30505562208548,153.8835563440146,47.28616852589953,2459800.5,13.27,0.051,13.331,MBA,
.07790380586708376,3.133528603245296,18.32890609208632,29.72795047743334,207.2575002117429,19.7660855926201,2459800.5,13.48,0.077,10.985,MBA,
.168878073596499,3.171351208023312,17.41138022798958,43.39353004886291,112.8556930400115,110.082253244233,2459800.5,12.79,0.063,16.397,MBA,
.2535970542332712,3.98834609593861,5.645666819084944,194.5485296732184,219.8744718085787,108.2666318716523,2459800.5,13.18,0.063,13.922,OMB,
.2796793498633619,3.951828883189781,6.374789579242852,87.2599178952033,299.8202061204345,147.7260058640999,2459800.5,12.96,0.061,15.567,OMB,
.1323617740014843,3.259185764881789,2.202885802110034,72.84316297777117,332.8530623115396,71.00742732873407,2459800.5,14.41,0.084,6.944,OMB,
.2259892780840055,3.994119916609566,4.30668653993312,119.7398688430641,212.7207933462209,204.2230000201129,2459800.5,14.28,0.036,10.107,OMB,
.120209817060102,3.240751347036538,10.34987778264816,359.7065737117954,55.76767649642625,148.4679755451203,2459800.5,14.08,0.352,5.134,OMB,
.1344783362533744,3.212736754300222,6.477500266531064,348.5055337588448,287.484524875378,269.6906003327935,2459800.5,14.46,0.082,7.020,OMB,
.06951457584415073,3.182674486522213,4.623161968679566,359.8332229447473,125.8793313965845,100.4333219003662,2459800.5,14.20,0.045,10.367,MBA,
.1519516078339442,3.22006525310647,2.088629054440188,174.4288468325872,195.3801334635181,169.3391644064435,2459800.5,14.95,0.050,7.113,OMB,
.1332423113700419,3.217786081819705,4.554245307292971,7.68336992180844,86.04112973993803,81.21600213224167,2459800.5,14.65,0.099,6.112,OMB,
.06338679852096497,3.229488944366921,12.50325502067545,173.0169257896121,198.7125830696682,150.6954697143206,2459800.5,14.09,0.057,9.651,OMB,
.07836605787229024,3.214054464079839,8.718811647091727,240.8515511832071,52.34883745993218,245.6801834952964,2459800.5,14.78,0.045,7.901,OMB,
.1957244273126839,3.055967365891182,13.12380700767921,282.6453790381659,22.30452718795217,42.69459721626705,2459800.5,13.98,0.053,10.660,MBA,Panchenko
.1237137338104312,3.204721016015924,27.93122874115549,48.20575950546807,332.0664520080165,258.618917504968,2459800.5,13.68,0.271,5.589,OMB,Protos
.02207516759139364,3.223190603948162,16.28284281197451,212.581400054839,223.7109051033115,145.7133520182489,2459800.5,14.23,0.052,9.701,OMB,
.1453334594471409,3.043169336391705,3.64671057266183,167.4330823821136,200.7572252251894,340.7917519231156,2459800.5,14.37,0.028,10.463,MBA,
.1360647959580497,3.205354885443919,.4844378878863014,91.41756597524785,63.20870768100204,93.50979343782744,2459800.5,15.38,0.047,5.618,OMB,
.1799726659371478,2.669023221542643,10.67597134754846,327.6924449577917,104.5386617894427,209.9845579090871,2459800.5,14.16,0.031,10.176,MBA,
.08729600933116449,5.206813887696111,11.72794609783699,154.5864159154826,268.1570517782889,241.0985347485018,2459800.5,12.59,0.085,17.291,TJN,
.06402688269050885,5.225240658390313,3.610658299835368,238.0329738375736,158.9594930096775,251.7736723887104,2459800.5,12.73,0.052,18.410,TJN,
.08787688807318875,5.175168842748692,19.60523761988516,81.15888549154384,232.7254658687437,341.5971241125857,2459800.5,12.23,0.074,20.336,TJN,
.3166468212616062,3.148458232742551,10.28193589702026,214.6217533662787,155.5325295130784,253.5032706150681,2459800.5,14.09,0.051,10.755,MBA,
.04138150774189966,2.787106954212072,18.24272463057114,.9351351336415925,261.8461843104297,324.6902984008067,2459800.5,13.54,0.055,13.359,MBA,Philnicolai
.09367645582656532,3.208737120453648,11.06789115357057,178.1946192717985,245.224804997773,187.6345411264443,2459800.5,14.41,0.098,5.592,OMB,
.08416099087575894,3.1346360830896,23.2955822146993,93.46163653919056,276.7253724203469,194.8958857325044,2459800.5,13.50,0.049,12.543,MBA,Yehudimenuhin
.1299451479922744,3.226681016015102,7.026056802723607,194.3850985539929,250.9278875687993,106.9042237651611,2459800.5,14.42,0.055,8.180,OMB,
.1896759783812763,1.282058706366982,24.15245789653017,297.5818165104914,195.5469285965064,161.2515754049006,2459800.5,17.74,0.171,0.890,AMO,Huitzilopochtli
.1685547252976323,3.218324914082249,12.05982469624694,328.7062439562265,50.94329328171415,199.699477614945,2459800.5,14.32,0.070,8.319,OMB,
.0441604918397193,3.229813484858323,16.58047328618182,222.4178358200271,278.0364529736834,123.6730119428529,2459800.5,14.36,0.041,9.013,OMB,
.0662234025720705,5.245709299247771,9.403722116619647,123.2849375668984,102.0860046821417,70.63515813729403,2459800.5,12.20,0.060,21.583,TJN,
.1605517681839094,3.002918942915372,13.87541405102637,78.18371425305546,338.0660673400646,337.7865182684364,2459800.5,14.02,0.053,10.481,MBA,
.1040050742294499,3.052047192236226,16.4310745724696,10.75008686217189,54.99297289491182,272.2284105265735,2459800.5,13.88,0.046,10.815,MBA,
.07298324178615651,3.086863683471694,22.82669507524659,96.9193610066597,257.74591261,1.069033419243601,2459800.5,13.60,0.062,12.271,MBA,
